bairro_nome,n_partes_originais,area_bairro_geom_ha,area_pixel_total_ha,area_land_ha,area_agua_ha,area_urbana_ha,area_vegetacao_ha,area_lst_valid_ha,pct_land,pct_agua,pct_urbana_land,pct_vegetacao_land,pct_lst_valid_land,LST_C_median_mean,LST_C_median_median,LST_C_p75_mean,LST_C_p75_median,LST_C_p90_mean,LST_C_p90_median,NDVI_median_mean,NDVI_median_median,NDBI_median_mean,NDBI_median_median,MNDWI_median_mean,MNDWI_median_median,n_obs_validas_mean,n_obs_validas_median,lst_valid_mask_mean,lst_valid_mask_median,bairro_nome_title,lst_median_norm,lst_p75_norm,urban_norm,ndbi_norm,ndvi_norm,ndvi_inverse_norm,utvi_exploratory,utvi_rank,utvi_class,quality_flag
ESPÍRITO SANTO,1,159.70450071154613,159.5047625276681,158.21139867568732,1.2933638519808357,129.07624849040135,28.73425089602961,157.13642237487392,99.189137784048,0.8108622159520067,81.58467061844942,18.16193468773452,99.3205443414245,35.29002290658056,35.59106975500001,36.96260581834841,37.350248693000005,41.95472716894904,42.47441610125003,0.5510971651306247,0.5255560531409988,-0.1573377307841281,-0.1271943849839752,-0.4563544214879398,-0.4669620240492381,7.610674357125692,8.0,0.9939140496975928,1.0,Espírito Santo,0.5122354602737074,0.4424747808471241,0.8158467061844942,0.4797347225009035,0.5650763286189977,0.4349236713810023,0.5370430682374463,64,media,ok
CEL. APARICIO BORGES,1,285.72847808641177,285.3767417681275,285.3767417681275,0.0,198.2244759000401,83.27148945530254,258.2723912417013,100.0,0.0,69.46062761523157,29.179494074875155,90.50225664555074,35.49355986161613,35.59594921222839,36.864052648362296,36.90394203032344,43.80525289608082,43.84700471722635,0.5369452863431177,0.5447461798384383,-0.1224530381995534,-0.1113786159083247,-0.4630354039680202,-0.4668755648601231,6.87047729166022,8.0,0.9050280580980224,1.0,Cel. Aparicio Borges,0.530657789556539,0.43494420004514484,0.6946062761523157,0.5566100794208071,0.5406204683649823,0.45937953163501766,0.5352395753619649,65,media,ok
MÁRIO QUINTANA,1,752.6132469556276,751.7418317737827,751.3079468161745,0.0,519.5819583005764,229.6568866197676,714.8123394407774,99.94228271738126,0.0,69.15698955433844,30.567610470911028,95.14239034339316,35.63645684968712,35.78347557873275,37.07493333888643,37.31724477580872,43.45030359872461,43.55951528902752,0.5504683679938496,0.5293591099341762,-0.144920956921593,-0.1267689711683804,-0.4561370256080128,-0.4590254073124273,8.007466894080924,8.0,0.9609859907762094,1.0,Mário Quintana,0.5435915359973694,0.45105787837525824,0.6915698955433843,0.5070975527784504,0.5639897043526373,0.4360102956473627,0.525865431668365,66,media,ok
GLÓRIA,1,335.6808677447082,335.2767219394446,335.2767219394446,0.0,219.78403484704452,111.85157612690742,335.2767219394446,100.0,0.0,65.55302544587049,33.36097283458566,100.0,34.58919398760622,35.09149290125002,36.00122876443663,36.65259137230771,42.138218552862085,42.96672161823391,0.562621806462193,0.5606192866852203,-0.16453838621131,-0.1389862750879342,-0.4564407918814459,-0.4680462729798093,7.820292023419253,8.0,1.0,1.0,Glória,0.4488027479487139,0.3690146619420533,0.6555302544587049,0.4638666464191145,0.5849920600999154,0.41500793990008455,0.4704444501337342,67,media,ok
GUARUJÁ,1,168.7210207522589,168.5181493047699,167.39793006666747,1.107444898550417,118.39904955058704,43.87679822748783,167.21482701736932,99.33525306162927,0.6571665444459464,70.72910011696904,26.21107573433768,99.89061809233527,33.988745391344814,34.537551967777794,35.67954294589902,36.4046902199616,40.55384435693872,41.65668533428574,0.5601392395450787,0.5334831696271323,-0.1725791320000164,-0.1310421363098506,-0.4478877554260398,-0.458155478405768,7.503293197208452,8.0,0.9999500021886476,1.0,Guarujá,0.3944555570132458,0.3444342141524013,0.7072910011696903,0.4461472641740108,0.5807019364698441,0.41929806353015586,0.46232522000790083,68,media,ok
NONOAI,1,446.7587884241656,446.225930013055,446.225930013055,0.0,269.55919185575897,169.6753604702799,446.225930013055,100.0,0.0,60.40867948840906,38.02454072207678,100.0,34.5154951370979,35.038176095328865,36.19790775766048,36.71952146240002,41.85561058304628,42.52901286714288,0.5893469846425194,0.5993274641888482,-0.1831478065160255,-0.1581621077415105,-0.4651616645052332,-0.4746886898656667,6.74766787958982,7.000000000000002,1.0,1.0,Nonoai,0.44213219275841326,0.3840431694038919,0.6040867948840906,0.4228570883004889,0.6311758377209264,0.36882416227907355,0.4443886815251917,69,media,ok
VILA CONCEIÇÃO,1,37.40577462678651,37.350732022260914,36.78115136655523,0.569580655705695,25.692619223717376,8.709507277315737,36.78115136655523,98.47504821226472,1.5249517877353165,69.85267798625642,23.6792676512982,100.0,32.50407580734656,32.70286622756897,34.23182857946472,34.39729914285717,40.08490539076862,40.54102733000001,0.592147774761583,0.6078450078686116,-0.1947639543083472,-0.1964048034618244,-0.4514211456414835,-0.4577249884605407,9.218232204160978,9.0,1.0,1.0,Vila Conceição,0.26007665787013357,0.23381240446169188,0.6985267798625643,0.3972585967728913,0.6360158828330363,0.36398411716696366,0.39073171122684897,70,baixa,ok
TERESÓPOLIS,1,386.56140740138846,386.0917539101896,386.0917539101896,0.0,186.1424420743304,193.77406699508435,386.0917539101896,100.0,0.0,48.2119703902378,50.188605437079325,100.0,33.446811665222086,33.72924820870622,34.740294368106454,34.95869953769231,40.7462732074758,41.311986135711706,0.6278210763715777,0.6546044543377214,-0.2250615441890851,-0.220850395118378,-0.4722818091769142,-0.4942055028771466,7.584900766873103,8.0,1.0,1.0,Teresópolis,0.3454046043233019,0.272664961989251,0.482119703902378,0.3304918328047753,0.697662911617902,0.30233708838209805,0.34660363828036084,71,baixa,ok
HÍPICA,1,1034.327131933912,1033.1588359841528,1032.1506528326693,1.0081831514835358,435.2095128310369,586.1567850265435,1028.1176672571717,99.90241740995002,0.0975825900499775,42.165309069624016,56.78984782094309,99.60926386429836,33.95946904320628,33.654977105566346,35.02277490935723,34.47469459050534,39.41004096646302,39.068072459365474,0.635626750821322,0.7206431437093318,-0.2230548575292239,-0.2633406542954027,-0.4781768090312311,-0.4943496154443598,7.665445778786784,8.0,0.9960924515357904,1.0,Hípica,0.391805726050055,0.2942496815997475,0.42165309069624013,0.33491396588877015,0.7111518968189202,0.2888481031810798,0.34629411348317846,72,baixa,ok
MORRO SANTANA,1,573.7447029943187,573.0654242643544,571.6484114323766,0.543483667075634,232.4645933938669,333.1784756828756,567.8269875523221,99.75273105443468,0.0948379790620426,40.66565895134416,58.2838102966178,99.3315080032359,33.56677878685372,32.966820502785154,34.75127794402226,33.84310671047174,40.789342053894366,40.06397367894739,0.649907038552225,0.6969256801015818,-0.2303051360087442,-0.2364408717976483,-0.4832504915636194,-0.5019674413552594,8.160668343491226,8.0,0.9972106587893654,1.0,Morro Santana,0.35626294607959497,0.2735042318568801,0.40665658951344164,0.3189365355436258,0.7358296605546012,0.2641703394453988,0.32390612848778827,73,baixa,ok
ABERTA DOS MORROS,1,376.8639912793181,376.4384375092736,376.4384375092736,0.0,154.57561758899817,210.92910969044064,354.134920589392,100.0,0.0,41.062655187859285,56.03282998571164,94.0751223314351,33.485359575505946,32.9656604297715,34.778237388821275,33.912265152482924,37.97987226184229,37.69100521267848,0.6521415049905207,0.7129977216591706,-0.2427304718421667,-0.2679063354983366,-0.4723325171112476,-0.4863095976436321,7.168472771873245,8.0,0.9407556554578262,1.0,Aberta Dos Morros,0.348893613463142,0.27556423943922437,0.41062655187859287,0.2915548372606833,0.7396910417731493,0.26030895822685074,0.3173896400536987,74,baixa,ok
VILA NOVA,1,1204.9176711497698,1203.5218305241838,1203.5218305241838,0.0,518.1269627183375,653.2229587625347,1203.5218305241838,100.0,0.0,43.05089858591694,54.27595430304982,100.0,33.42407377020534,33.219059834003104,34.4720501288896,34.06268903394761,40.36531521531335,40.18809009341958,0.6628953976607757,0.7165182592093203,-0.2482380615720543,-0.2715062199305667,-0.4794998677465942,-0.4942410718621685,7.375618814540831,7.0,1.0,1.0,Vila Nova,0.3433465751603729,0.25216805744145554,0.4305089858591694,0.27941776810844654,0.7582748425729839,0.24172515742701606,0.3094333087992921,75,baixa,ok
CAMPO NOVO,1,360.28543321507965,359.8526171201293,359.8526171201293,0.0,131.57772101277808,216.950682793733,357.7537384233347,100.0,0.0,36.56433627349544,60.28876058481145,99.41673935468587,33.46795316610508,33.15326835728569,34.59599549278929,33.96526278069933,39.91738987461381,39.53221375953995,0.6616611594692489,0.6975713899982381,-0.23846253788897,-0.2476892674962679,-0.4847733286195663,-0.4970244011618173,7.328973975734138,6.9999999999999964,0.9941668582867808,1.0,Campo Novo,0.34731814228859076,0.26163889006925334,0.3656433627349544,0.30096007840383304,0.7561419556831672,0.24385804431683278,0.3038837035626929,76,baixa,ok
RESTINGA,1,2012.5066487347292,2010.2261971139128,2008.9850507505944,1.2411463633179665,741.4285778146159,1226.978518691542,2008.9850507505944,99.93825837285874,0.0617416271412582,36.90562941409664,61.07454698247354,100.0,33.285059815947136,32.44247112574247,34.44075215532481,33.18977263237829,39.77337894793615,38.81617527086919,0.668910933330117,0.7520377902147416,-0.2463764020230785,-0.2911361743863825,-0.4907962097746627,-0.5059037724616009,7.289736779667455,6.999999999999995,1.0,1.0,Restinga,0.3307642859156232,0.24977653701749478,0.36905629414096636,0.28352030511501153,0.7686702891346324,0.23132971086536758,0.2928894266108927,77,baixa,ok
PEDRA REDONDA,1,66.6930148001277,66.60229344508227,62.30113416141736,4.301159283664882,20.185383367187843,32.32066952828681,61.907139137270384,93.54202526492352,6.457974735076435,32.39970449797767,51.87813988192652,99.36759574372088,31.59602645065626,31.775620526167145,33.41815680328967,33.407049920000034,38.37086689861823,38.58975396633809,0.6487876047116703,0.6859012047449747,-0.2639228356254884,-0.2912832567325005,-0.4409961147593212,-0.4578354550732506,8.05117912204365,8.0,0.9995269129709298,1.0,Pedra Redonda,0.17788822063479715,0.17163864528540462,0.3239970449797767,0.24485324956947688,0.733895167051704,0.266104832948296,0.23689639868355025,78,baixa,ok
LOMBA DO PINHEIRO,1,2978.2041307693503,2974.8197344122555,2967.792190014001,5.624711882249981,760.2028036081324,2083.117669411763,2949.928739054384,99.76376570596996,0.189077402478684,25.615095496445324,70.19081984314865,99.39808956234457,32.37350023699613,31.78167652180478,33.46740645016017,32.56281007513685,37.99314793468814,37.68705740725363,0.7278826460712879,0.793019139152304,-0.2930405238299443,-0.3399332146812114,-0.506980515720777,-0.519586434527885,6.811113586543018,6.646617086426938,0.99820321121238,1.0,Lomba Do Pinheiro,0.24825813502317032,0.1754018773080733,0.2561509549644532,0.18068663356811349,0.8705792997609223,0.1294207002390777,0.19798366022057762,79,muito baixa,ok
BELÉM NOVO,1,1488.253550314828,1486.5794403593045,1448.0019748390894,38.27688248642521,281.58449275134245,1124.603276843827,1403.0636687823376,97.40495095836312,2.574829265577206,19.446416347783902,77.66586623397386,96.89653005744375,32.39925097155848,32.15870242679644,33.4427439827197,33.157767568909364,37.05038045521281,37.066407621056406,0.7178592439168202,0.7597641627489855,-0.2797042938972776,-0.2987981818199357,-0.4855562299651202,-0.5018482526369487,8.415017361348033,9.000000000000009,0.9701967076163428,1.0,Belém Novo,0.25058885924619667,0.17351738486746662,0.194464163477839,0.21007566812973635,0.8532578595450934,0.14674214045490663,0.19507764323522905,80,muito baixa,ok
SERRARIA,1,324.3604603150803,323.9705109257618,297.56010844763006,26.368737396305686,86.71461891777369,206.9684285788852,296.6714480859977,91.84789924161224,8.139239994700663,29.14188308713944,69.55516640272741,99.70135097534798,31.671323332414307,30.90804008553413,33.0848179311078,32.15394002915577,37.05947214419664,35.78327753000002,0.7157801679815402,0.7989366624258879,-0.2890522457714313,-0.3496092872717527,-0.4850201243801199,-0.4981902767230337,7.921884581735524,8.0,0.999710839520798,1.0,Serraria,0.18470341519970931,0.14616777193084932,0.2914188308713944,0.18947559733784378,0.8496650086385706,0.15033499136142936,0.19242012134024525,81,muito baixa,ok
BOA VISTA DO SUL,2,2440.110448506052,2437.352260149928,2409.69302351501,27.214343508406017,52.14318934719936,1786.603541175262,2386.4014617010084,98.8651933047537,1.116553563198616,2.163893443619565,74.14237098836558,99.03342203398066,31.40490844290259,31.34551493525579,33.36129589865298,32.904963708932016,35.394749323539926,33.93633085415445,0.7131284703376848,0.7558686681735736,-0.2659691803053735,-0.2988396933332352,-0.5053247318564892,-0.5097842958622392,7.737120153877687,8.0,0.99157061647182,1.0,Boa Vista Do Sul,0.16058994244201574,0.16729382677880006,0.021638934436195648,0.24034372215237498,0.8450826102172898,0.1549173897827102,0.14895676311841932,82,muito baixa,ok
CHAPÉU DO SOL,1,599.3720121081484,598.6679260694227,595.3333353736243,3.334590695798397,53.23528740937803,514.5342876625703,595.3333353736243,99.44299827156404,0.5570017284359596,8.942097518521818,86.42793156201382,100.0,32.121356401972264,32.09405010914998,33.11668686631819,32.93392319407245,37.88787394926294,37.90531629726758,0.7413181034975092,0.7831430663711566,-0.3028204157729096,-0.3261757034826113,-0.5008598776151936,-0.5096717642058479,7.967315006553546,8.0,1.0,1.0,Chapéu Do Sol,0.22543634939395157,0.14860292030516042,0.08942097518521817,0.15913469694345217,0.8937971123353559,0.10620288766464414,0.1457595658984853,83,muito baixa,ok
BELÉM VELHO,1,961.7826961790964,960.685893492781,960.685893492781,0.0,181.5356276122964,734.6384378622272,960.685893492781,100.0,0.0,18.896460210556896,76.47020142986491,100.0,31.774372827991968,31.280769957716007,32.693041867679106,32.15620643395988,38.61782925574051,38.034173389579,0.7495325668564286,0.8184323523479495,-0.3217597372759639,-0.3730550190202177,-0.5088554776389586,-0.5213530919302315,6.797098800605737,7.000000000000003,1.0,1.0,Belém Velho,0.19403052604122528,0.11623163388123708,0.18896460210556895,0.11739813593354072,0.9079925256076068,0.09200747439239321,0.14172647447079306,84,muito baixa,ok
PONTA GROSSA,1,1066.3357260694447,1065.1418160969142,1050.9347382197782,14.187616892772574,188.2911615144681,832.2650044718506,1049.1413375783495,98.66617968964955,1.331993231170044,17.916541785784172,79.19283416986089,99.82935185447704,31.606073536527024,31.09407070788159,32.6454599503125,32.02959673972746,35.4295417708754,34.96982929144211,0.7446985036792134,0.7986832305174865,-0.3156476616714052,-0.3574146450533351,-0.4919735381770936,-0.5009900082412179,8.05017806135912,8.057233371398437,0.9998218558175076,1.0,Ponta Grossa,0.17879759222391098,0.11259583532201439,0.17916541785784174,0.13086730991243523,0.899638781536154,0.10036121846384605,0.14035747475600968,85,muito baixa,ok
LAMI,1,1774.8685854751673,1772.863058318225,1749.610711431005,21.905086355992392,122.82787109628032,1509.3863215742738,1692.68032893626,98.68842961230872,1.235576896546765,7.0202971606077735,86.26983772520163,96.74611145652044,31.310707113001698,31.566025178943512,32.967436225203514,33.03247839157349,35.18509742299622,34.807581260451244,0.7410127348578379,0.75977662074928,-0.2947129700795367,-0.3027223544776568,-0.4987871494400294,-0.506869989571703,7.303104045236644,7.0,0.9710568851698088,1.0,Lami,0.15206368774781695,0.13719847727385387,0.07020297160607773,0.17700106569174298,0.8932694048210468,0.10673059517895322,0.12863935949968894,86,muito baixa,ok
CASCATA,1,535.5677504599323,534.9431374397637,534.815308745322,0.1278286944417392,86.31579615920782,427.1693159376292,534.815308745322,99.97610424632168,0.0238957536783305,16.139365262693186,79.87230525240001,100.0,31.195803343760385,30.72207872500948,32.05328157645281,31.4071795703476,38.55237922270224,37.9099674484405,0.7407613079615593,0.8067262288025602,-0.3186284581363436,-0.373052992237693,-0.5078928040545857,-0.5195710826199124,7.956831388152728,8.0,1.0,1.0,Cascata,0.14166363497886367,0.067346686114906,0.16139365262693187,0.12429853217153423,0.8928349140278583,0.1071650859721417,0.1203735183728755,87,muito baixa,ok
SÉTIMO CÉU,1,154.2784914134785,154.09162790754849,154.09162790754849,0.0,22.62269652126467,129.8395719770707,154.09162790754849,100.0,0.0,14.681327485772153,84.26127606035256,100.0,30.88491979071074,30.64069679562501,31.83792468356266,31.215955559264597,37.107372344418295,36.21849960681516,0.7928327752943359,0.8613157658874323,-0.3730760150392563,-0.4317258276557562,-0.507163033259105,-0.516761351302652,7.932812567876569,8.0,1.0,1.0,Sétimo Céu,0.11352525990149033,0.05089097511747173,0.14681327485772153,0.004312513656955247,0.9828196112848822,0.017180388715117845,0.06654448244975134,88,muito baixa,ok
AGRONOMIA,1,886.9777893807108,885.9292920203173,881.9497423490174,0.6986010000109673,94.74681982327904,768.8170498903177,871.0958531094527,99.55080504650378,0.0788551644361868,10.742881966372243,87.17243318679611,98.7693301876073,30.54511008463382,29.93545808356551,31.6395364872744,30.782354156203304,37.20856519537899,36.31069065882652,0.7972855312476785,0.8692607473066779,-0.3688380037091556,-0.4395579637785087,-0.518089623219111,-0.5293166628001125,6.946136790062778,7.0,0.993047964767538,1.0,Agronomia,0.08276875036366527,0.03573186514142297,0.10742881966372243,0.013651814350009056,0.9905144183826021,0.009485581617397876,0.04981336622724352,89,muito baixa,ok
ARQUIPÉLAGO,34,4359.396371042143,4354.099424324057,4241.29329581439,94.68674417421516,183.7116037832464,3872.9346819956536,4235.263796453997,97.40919722963883,2.174657373353724,4.3314996386726206,91.31494598163586,99.85783818897072,30.2446580460451,29.90550419908262,31.208126643204228,30.8439796603826,37.7354561446671,37.31059840987708,0.7855542704899225,0.8164580242030747,-0.3307360132872624,-0.3457201256597824,-0.5107969820375314,-0.5274806225347504,7.067574636928537,7.000000000000018,0.9997648065133596,1.0,Arquipélago,0.05557454188387231,0.002767256392688382,0.04331499638672621,0.09761712681307431,0.9702416278928784,0.029758372107121622,0.045806458716696564,90,muito baixa,ok
EXTREMA,1,2401.9140492300253,2399.2987713412604,2384.0602427876147,11.022010712325573,32.272065133440734,2172.513812925126,2361.855594604241,99.36487574054284,0.4593846687198539,1.353659800798738,91.12663237003048,99.06862050778506,30.75128722914028,30.656426250673583,32.011344537565606,32.03093147921448,36.269751789926055,36.06098271678315,0.7994439337474887,0.8299817622088309,-0.3607166199750023,-0.3887249218903188,-0.5193898470956073,-0.5254037678323438,6.874101652398517,7.000000000000008,0.9960901533917336,1.0,Extrema,0.10143004578310544,0.06414222034297445,0.013536598007987379,0.0315488983427343,0.9942443535170008,0.005755646482999199,0.043282681791960154,91,muito baixa,ok
PITINGA,1,871.4153721010342,870.3699707141702,870.3699707141702,0.0,57.15319799941544,791.3767201071864,870.3699707141702,100.0,0.0,6.566540657706649,90.92417555006328,100.0,30.523788304286043,30.21629917502378,31.199830618393108,30.7178184005984,33.71633229372308,33.18286542065209,0.7955534087620355,0.8537863509308745,-0.3608907322142575,-0.4158165445129889,-0.5214798164984621,-0.5303181721591868,6.096785534433162,6.000000000000004,1.0,1.0,Pitinga,0.0808388951273309,0.002133345934159576,0.06566540657706649,0.03116520740137328,0.9875211376961452,0.012478862303854754,0.038456343468756995,92,muito baixa,ok
SÃO CAETANO,1,831.2806873782345,830.2959625580148,826.2675090284619,2.2124475353780912,0.0,767.60383302584,819.8760097271086,99.51481716023984,0.2664649275858067,0.0,92.90015940822852,99.2264612572182,29.63064920607276,29.532747225978053,31.269338524028004,31.156211147398032,32.573443692759966,32.53144792097392,0.7926379243644114,0.8183700905026677,-0.3499081362024804,-0.3651636604945528,-0.5169173732012061,-0.5244671881513943,6.6236247349191375,7.000000000000001,0.996807386544744,1.0,São Caetano,0.0,0.007444538865180505,0.0,0.05536754159897496,0.9824828894132387,0.01751711058676131,0.016065838210183356,93,muito baixa,ok
LAGEADO,1,2279.431301130191,2276.88134076908,2274.0900345937885,2.7913061752915382,94.8514064409569,2100.3464060322017,2274.0900345937885,99.87740660326423,0.1225933967357603,4.170960911752107,92.35986148663538,100.0,29.9682547068043,29.843757118008003,31.17191139011351,30.904915875448044,34.13215552341037,34.30646845612784,0.802774555141507,0.841755773786055,-0.3750329583201364,-0.4119871286976444,-0.5121698781572934,-0.5175755620241071,7.205467709586845,7.000000000000002,1.0,1.0,Lageado,0.030557004751716244,0.0,0.041709609117521064,0.0,1.0,0.0,0.01445332277384746,94,muito baixa,ok
